order_id:INT,product_id:INT,qty:INT,price:DOUBLE
3342,864,4,429.16
13522,1790,9,464.97
11955,278,1,449.69
10619,1452,1,260.76
19791,128,1,402.74
21456,2491,1,225.34
16634,295,6,329.97
4788,2291,8,77.99
3773,1033,5,373.36
4589,218,1,55.17
11864,217,6,321.12
23175,404,1,394.07
11236,1713,10,100.79
20419,375,8,147.67
9941,641,1,16.46
10129,2023,5,204.32
7550,1304,4,229.20
21254,1975,10,177.92
23825,506,1,442.97
253,600,8,127.38
11551,26,10,167.66
315,1888,10,160.38
13843,435,7,313.32
15776,1542,9,172.94
18847,2222,8,49.46
3097,2413,8,10.72
19953,1134,5,472.63
22451,1486,7,85.72
9322,1080,4,440.03
6430,1673,7,395.29
8502,349,1,256.72
24980,1080,6,427.62
17923,863,8,34.39
22468,19,5,131.16
1378,1853,8,181.91
260,492,10,352.50
1383,329,3,426.36
16653,2253,1,3.89
20538,2053,4,355.08
9284,1214,4,356.23
14409,303,3,383.12
5918,2088,6,313.93
18962,1346,5,216.25
6095,785,9,65.87
24761,2229,2,146.48
7066,129,10,441.98
4918,1211,3,322.11
11803,1847,6,210.51
20720,2213,4,23.95
21819,290,5,378.93
6266,945,8,332.64
18154,1635,5,291.20
7486,2034,8,189.34
15473,1891,2,115.04
11182,134,2,247.53
10666,894,5,301.55
15780,122,1,463.08
278,1513,7,473.84
4402,324,2,492.32
1849,2313,4,209.60
1416,901,6,44.35
1820,436,9,134.18
2501,525,4,262.14
11763,285,5,197.10
11815,2409,8,391.42
12011,2414,1,235.20
422,498,5,193.18
12989,1686,1,110.15
24689,1137,1,277.42
7216,2103,1,161.36
13835,683,6,391.49
22585,640,2,226.03
4526,789,3,12.02
8229,628,10,245.25
14092,657,4,235.30
15900,2481,6,341.44
18754,1245,4,320.40
19433,1671,3,173.68
11769,974,2,173.77
9945,1308,3,294.99
3009,2332,10,107.39
11948,917,5,489.06
6844,995,4,408.88
18476,699,3,50.72
4153,271,7,402.03
23784,1218,6,373.34
17607,715,10,347.23
21579,1000,5,60.75
5146,742,5,499.90
11362,1378,3,246.15
5867,1379,6,408.51
22806,2111,4,71.47
17028,1192,8,358.56
10716,2308,5,427.13
6458,2249,2,120.81
22786,173,10,187.47
7947,834,1,27.10
13163,553,4,146.50
24302,1987,7,178.81
10791,760,2,21.76
6870,2261,4,419.72
20531,359,4,203.27
22099,2152,5,231.57
23964,718,5,118.52
13350,702,3,23.86
20219,1699,1,54.00
24791,1019,8,264.71
3140,2049,4,185.24
2443,2361,7,336.79
14451,1835,6,112.25
11995,798,2,374.24
11600,908,2,379.92
3351,2360,8,162.00
22980,2165,5,150.13
23516,418,8,365.73
16236,194,4,416.03
24187,739,9,90.25
7492,2207,8,322.93
16191,2210,4,232.16
24686,1947,9,371.83
15078,1086,1,305.81
3227,2410,3,5.87
14175,326,2,429.01
10253,302,1,383.07
10397,827,5,1.12
11075,1457,9,361.54
1092,1157,7,210.78
19484,1557,8,195.27
1874,2114,2,365.41
22345,1857,5,456.26
7283,400,5,138.58
16699,1618,9,381.52
15633,2307,9,221.73
9870,770,1,301.14
11401,457,9,375.84
15630,1996,9,478.71
2581,1406,2,289.81
15670,2175,1,402.46
2251,1500,4,406.05
24506,2073,3,74.12
24204,279,6,108.49
9038,33,9,374.12
1552,1271,2,477.57
612,2051,8,179.71
21647,168,7,374.88
14775,2082,3,288.59
21077,1938,4,49.64
8491,140,1,278.46
16606,301,1,175.64
19137,1734,3,215.14
2268,2206,4,205.73
21433,2439,2,225.89
17037,2470,4,204.95
6267,1791,9,191.26
11470,1497,4,448.54
20499,311,2,246.59
17785,2450,10,21.90
18557,1194,3,242.68
20005,1261,7,174.76
18089,672,4,427.06
13296,393,8,284.99
15602,1856,7,442.46
5898,1021,6,298.37
2462,1604,9,26.60
2459,956,8,54.69
22333,939,9,99.44
15575,7,9,212.92
8553,1331,6,179.91
15389,2447,4,106.16
19388,1265,8,109.24
17144,683,8,495.23
24578,2088,6,132.08
24749,2226,7,103.20
22263,1421,7,69.24
8539,117,1,134.03
3551,1988,7,126.61
24310,1325,2,18.95
16676,1282,10,458.98
11241,2481,9,250.37
1974,826,1,78.65
18527,1500,3,384.92
6124,1313,8,373.93
6404,1597,4,141.60
14063,2246,3,34.16
15878,2296,6,367.80
10251,1744,3,133.77
16208,903,9,69.65
4089,1438,10,316.74
1753,2074,8,407.92
6468,706,4,64.24
9236,2418,6,471.90
16195,212,1,217.38
333,1341,2,110.55
21138,902,2,237.00
16185,1921,7,161.66
18245,1766,10,481.02
11760,872,10,475.98
921,897,10,271.76
22330,1972,4,232.75
7565,2475,10,370.72
8309,1704,1,86.90
12766,994,6,323.17
20895,1078,3,486.75
9653,1624,2,495.66
18002,1037,9,352.19
10147,1302,1,242.53
15873,2257,10,413.55
7641,309,10,480.59
19322,1244,5,221.65
9106,1217,6,142.80
5985,659,4,269.09
4988,595,7,105.99
17851,1606,1,104.53
11228,1886,6,72.69
664,1208,2,490.87
22444,1200,5,137.28
10989,729,10,260.15
23509,548,3,479.78
17986,1033,5,342.14
7743,430,5,279.32
13851,9,9,66.71
12363,1878,7,25.64
24711,1612,5,127.50
2341,799,1,340.42
10970,821,7,395.31
9213,33,10,418.18
21611,513,10,69.56
23020,239,2,234.13
11735,809,2,349.97
21381,2091,3,55.40
19878,2310,9,447.25
6426,1910,3,422.77
7897,904,7,435.73
14894,1896,2,302.69
6904,2051,5,379.19
22712,874,3,423.98
337,1345,10,404.95
22531,2160,1,498.37
23091,253,10,245.27
8078,397,3,147.08
17209,2463,3,122.16
2451,1078,1,32.08
4010,315,4,385.48
11042,802,8,165.83
23799,1689,1,400.52
17089,204,1,26.13
19261,259,1,325.42
8957,1570,2,431.74
13410,1844,10,57.53
8618,1040,4,192.01
4012,1804,5,269.73
17088,2443,9,244.42
19392,2356,2,301.18
7906,1360,10,370.70
19923,1317,1,223.46
5455,1466,4,174.86
1598,17,5,97.19
888,1901,9,183.27
924,303,5,110.00
21486,741,3,210.83
6088,1250,4,247.98
10967,2089,8,74.51
619,401,2,353.93
6236,868,3,91.19
398,1995,4,125.27
3151,363,1,43.31
16865,1462,2,469.37
15387,1764,10,106.39
18501,1141,8,274.79
7996,921,10,13.74
22053,1744,4,307.29
24043,835,7,335.73
3902,2297,10,137.76
15804,672,5,288.46
19394,2385,8,325.94
15654,2119,8,214.68
7906,2310,3,291.80
21020,1787,10,299.71
6665,924,7,69.18
3659,1549,9,144.20
4673,2405,9,419.95
22057,1028,6,224.94
3166,2297,7,378.01
2272,2293,7,264.09
13824,2228,3,53.30
8715,444,10,291.41
20341,2426,6,278.98
20299,1304,7,54.70
18127,2268,4,282.69
16644,1294,8,247.14
4614,2301,3,226.71
8329,2346,2,334.58
14545,1547,5,280.26
9941,1803,2,141.12
11048,2179,3,460.13
5204,611,8,367.81
1822,118,8,26.44
17893,2175,7,424.86
20723,2462,9,190.39
6619,1202,9,304.83
1516,384,10,409.73
23244,809,4,129.13
8515,499,5,377.33
5169,1848,8,282.82
4721,2387,5,294.89
24915,72,3,209.46
11438,2492,4,103.62
4519,1430,8,384.30
22172,1009,10,202.89
6830,612,7,386.08
19959,363,5,324.89
10067,2363,5,222.03
19766,2153,4,234.22
420,1720,10,307.15
19540,218,7,355.80
23604,1342,1,331.06
9038,967,6,463.25
24887,1460,6,93.88
1286,693,2,257.03
18975,2421,8,370.66
4822,51,9,327.85
24947,1051,8,424.49
20057,2468,7,203.37
9959,50,3,205.22
6213,1277,3,294.57
12060,580,5,67.70
7003,486,5,168.08
1776,563,6,57.20
10772,1017,6,421.44
21404,1571,2,215.09
9434,2024,1,303.27
20986,1634,2,248.47
14140,2359,10,278.31
10252,774,10,151.04
16238,205,8,79.19
20233,424,4,431.65
20143,1989,4,393.39
1673,1232,4,115.55
15504,2490,7,24.36
7519,759,5,260.20
21858,1142,8,286.41
24267,664,8,214.88
8613,1209,1,271.85
14337,297,1,103.16
11449,1005,2,365.81
13562,645,4,427.77
5429,186,5,13.75
11978,2104,6,301.25
11285,1997,7,423.43
7980,2231,9,310.87
24096,217,4,388.32
18560,424,2,419.33
19927,569,8,177.67
9400,2414,6,233.59
17133,1466,2,107.05
22728,2245,4,412.38
19892,1572,4,175.68
22798,2405,8,268.66
9600,141,6,118.83
8723,2161,3,272.58
18396,520,4,436.34
4646,1307,3,103.27
12393,1290,9,90.87
7536,430,9,446.28
22526,2089,3,225.18
17225,2464,9,427.27
18904,998,10,222.02
2471,1212,4,113.38
15237,1986,7,245.86
360,81,2,4.57
3195,1636,2,318.74
15063,1216,9,380.98
22240,814,5,330.00
7321,1917,2,149.87
7703,1432,8,121.14
1007,354,1,138.84
9056,2457,7,221.11
3147,1412,9,190.79
10309,1442,5,362.86
1316,1787,6,413.66
23745,732,6,13.29
10395,1349,7,286.46
19585,649,2,239.30
23910,1667,8,211.98
16011,391,2,169.95
17907,2016,4,484.57
16845,2289,5,269.52
20194,1031,6,155.28
21979,2489,3,105.52
22261,164,9,255.05
4672,358,10,411.05
5910,2437,7,188.23
497,738,7,493.57
19901,572,3,254.16
21741,1032,1,105.23
24947,1911,3,254.94
21676,269,1,383.61
8549,1100,4,386.20
7720,2292,1,297.88
3624,1519,4,269.17
3440,811,5,330.28
19153,2016,3,487.14
18955,71,6,97.34
2710,2350,4,440.21
1453,223,2,143.81
20863,1207,5,478.44
21653,664,2,465.65
11684,540,3,222.90
7555,605,1,47.80
18662,1348,10,49.40
18234,1602,8,286.38
18004,2451,9,297.74
17707,626,6,4.35
24457,2304,3,391.65
5986,403,6,321.53
14134,1699,1,231.31
20442,2414,1,416.04
4181,1483,6,215.17
10187,2421,5,13.70
12162,187,10,480.98
15956,1739,7,55.94
8320,48,9,253.17
20470,984,5,134.07
17880,2232,5,270.22
2504,1493,8,187.02
1856,1437,10,499.09
9827,1864,3,149.49
9095,1028,8,317.34
15479,626,5,397.03
11995,1631,2,384.74
8042,1178,6,279.40
22439,2169,7,433.81
9655,2108,3,374.12
18530,1850,2,304.24
16766,2201,2,13.00
4920,353,10,11.77
372,1720,1,274.73
11968,1120,9,3.54
10791,831,9,496.66
6768,1869,4,54.24
15667,556,2,67.73
19346,1445,1,32.08
20826,880,6,95.26
9477,655,3,152.64
3258,421,6,233.07
16956,2101,7,402.21
4777,581,9,306.91
10386,939,2,72.90
14195,1167,8,103.44
24544,1169,6,57.09
18078,768,1,396.58
16906,2213,10,61.21
19647,1976,1,334.04
16898,1223,3,480.99
23784,2306,2,276.56
20585,305,1,163.06
424,775,2,282.14
1061,2388,6,71.34
19081,340,2,172.70
4270,259,3,170.71
2065,15,9,17.88
60,974,1,458.67
2001,1949,6,294.98
15472,2015,1,165.65
13642,785,7,58.24
19075,584,8,371.49
338,1783,5,60.81
8693,276,7,233.81
12917,320,5,407.22
18065,1780,9,291.27
4873,1932,4,266.63
1729,1345,1,388.52
21586,1795,5,352.20
997,2271,10,337.38
23763,2472,7,93.85
15428,2274,10,392.23
20917,570,10,55.31
15916,890,10,148.98
3461,2474,7,59.20
18538,245,1,103.95
13605,2444,4,417.44
18438,765,5,201.51
7890,437,6,134.67
23362,2046,9,349.02
23295,456,9,365.68
3735,2157,4,266.99
18493,182,4,54.07
8100,1492,1,94.65
5309,1874,2,141.12
8012,1500,6,10.81
18899,1048,9,351.37
23904,1894,1,156.80
16172,923,2,300.79
3999,2368,9,121.70
16897,1340,2,263.63
9311,142,1,134.94
17406,779,9,182.61
6479,2021,2,62.55
15225,2076,5,285.82
12201,2484,2,438.90
2873,1981,7,90.06
13079,868,3,437.40
22853,2014,3,138.73
21755,433,5,404.21
7644,574,9,68.86
5553,1147,6,236.71
1561,1040,4,160.65
19019,627,1,45.67
657,884,4,274.88
12637,1870,9,497.63
5639,978,8,260.54
10871,1565,6,225.28
9628,2406,7,309.45
22702,1106,4,63.98
24258,1624,3,288.61
8800,1578,4,210.65
11759,2041,3,310.00
21809,764,9,133.88
7023,106,7,401.85
5992,1199,3,230.04
6867,2436,8,183.18
10172,2347,4,189.18
23253,1379,1,457.62
5875,2345,8,183.95
21244,837,10,436.10
7621,1652,10,278.98
1808,1021,4,279.47
5841,244,2,102.77
5192,1387,7,317.57
22261,2399,2,317.13
8165,246,6,30.53
3032,1452,1,456.08
2501,1567,8,495.99
7574,1092,7,146.35
18189,23,5,370.65
8639,1023,9,390.66
5460,1343,9,249.84
24391,1284,4,263.90
14248,35,9,108.10
10646,384,2,291.59
17779,1359,2,308.30
19131,89,10,281.45
14679,780,2,470.00
24593,955,5,153.83
5014,853,9,184.00
8786,1164,7,95.68
9516,981,5,384.48
23801,192,9,175.97
9587,2023,3,353.56
16652,309,6,378.68
21627,1495,2,203.23
22961,362,7,53.08
24025,2275,2,413.99
6147,73,9,87.19
5917,882,3,400.78
9699,204,6,92.17
24401,1338,4,299.11
2769,1165,4,423.88
14864,851,5,496.98
7416,974,4,146.85
12038,1790,5,237.37
5444,312,3,280.00
12119,1980,4,459.62
16725,2342,10,419.45
23647,40,8,438.03
9284,1452,6,136.11
11176,401,10,22.39
24847,2001,1,257.94
21252,1053,6,399.85
3724,2272,6,387.12
17959,2275,1,219.08
18607,1018,1,254.59
19486,1469,7,453.30
15848,883,6,386.58
8128,382,2,407.79
22321,2189,2,375.30
10952,929,2,36.36
5124,411,8,239.56
8222,1184,1,45.84
4488,732,7,12.04
3228,239,7,167.61
9922,2172,2,342.47
22260,1363,3,183.10
5968,1834,3,36.74
10029,485,9,30.63
19223,833,8,201.33
20406,2063,2,482.67
9738,943,6,114.51
6573,1719,1,452.30
5199,1152,7,299.12
5559,774,10,149.34
15565,2283,9,8.96
11636,514,5,297.47
16105,723,7,133.85
4388,740,10,475.39
10515,748,3,253.12
7064,1757,10,4.28
3896,1722,5,378.72
18510,211,1,338.02
1339,1360,10,494.35
22240,1417,7,298.46
15065,212,4,372.64
22410,340,9,168.00
7692,1499,7,56.33
1181,1678,9,154.23
4883,1657,3,443.51
5364,735,3,72.94
9815,992,8,143.78
9818,1736,6,86.94
3183,1096,7,102.07
6555,283,3,395.52
6270,796,3,357.18
1568,585,3,417.78
15783,1025,6,371.35
3748,1493,3,388.89
4878,1718,10,374.28
818,1782,2,329.41
7402,400,10,266.34
12011,678,1,377.21
14583,2074,6,497.43
17256,224,9,466.68
5218,1545,4,73.61
9608,2122,6,365.05
14733,213,2,257.38
12804,876,6,331.71
2303,1464,2,476.14
22992,322,4,177.22
11315,2212,4,388.97
7191,532,4,433.14
16705,1531,3,255.19
22236,1511,6,123.99
14193,1528,7,297.41
6479,1783,2,346.73
11363,2227,1,74.90
18170,902,5,78.72
20272,1265,4,56.33
24438,546,6,157.19
4363,293,2,194.42
14392,2292,9,468.29
18127,1644,2,221.91
24705,471,9,339.73
7651,2079,6,158.74
20993,735,2,273.73
5800,1029,6,234.75
12542,499,4,486.99
14112,2459,6,114.79
5558,575,8,374.47
10481,333,2,308.03
8525,336,5,440.25
20024,2005,6,51.56
24503,2495,2,272.49
18597,1618,6,266.11
14632,1037,7,250.21
77,2423,7,97.20
24643,992,4,446.15
2220,1799,5,18.61
5484,1433,1,373.17
11204,2158,10,232.07
7706,2331,1,378.07
10125,768,5,473.86
5272,1742,10,427.67
21355,1424,6,364.43
16181,2035,5,383.88
14775,2482,1,160.39
4017,2152,9,420.44
443,920,8,66.80
14643,980,8,407.58
11158,397,5,119.73
15785,507,7,390.10
6559,1686,2,98.11
20039,2295,1,119.31
10665,834,9,128.34
16769,2199,6,403.60
17031,1909,1,192.76
12753,2036,4,16.60
4387,807,6,77.01
7782,864,8,39.07
5175,649,4,434.27
13203,1203,2,478.30
17992,1266,1,440.81
7873,706,10,368.88
22759,1376,6,304.80
6896,1373,5,7.49
9355,54,9,490.18
24664,647,9,183.40
6197,300,2,295.56
427,985,9,141.12
16177,752,9,474.17
5110,1909,2,451.11
9004,2166,8,328.48
22429,2164,4,396.70
3792,1477,1,142.31
13183,397,6,218.64
3492,2348,8,264.95
15445,2006,6,99.03
5192,2248,4,437.45
20521,1870,2,85.43
8234,255,9,382.06
1950,2161,3,495.81
24719,604,2,195.38
10039,1661,7,189.22
17108,1039,10,210.51
772,2378,10,472.49
14499,1619,9,416.46
22166,919,2,333.08
4450,2125,10,472.35
2775,1402,6,51.78
1860,86,7,337.02
12864,1192,5,26.83
19994,306,4,300.68
23882,1623,6,346.73
6567,1372,8,392.68
5879,1382,3,323.19
12290,2184,5,332.17
22528,43,6,139.52
16518,1749,5,473.40
15557,359,3,2.56
20450,575,3,283.71
21786,925,3,387.38
12656,2391,6,282.60
22071,787,3,422.35
6409,339,5,165.87
1429,914,1,159.65
7808,210,10,385.19
24134,213,7,118.23
17338,764,1,228.54
1144,869,5,87.65
16017,2068,10,427.76
21138,1435,8,266.38
21206,1986,2,116.20
11936,2278,10,235.41
8180,885,2,374.16
21562,1803,2,113.56
22706,902,4,494.78
18370,499,6,214.89
1092,1548,7,270.70
9379,625,1,100.44
12553,619,8,163.27
471,223,4,203.70
24516,976,9,172.82
748,581,10,175.03
14532,519,7,48.02
13568,132,5,177.03
23220,143,1,283.77
10892,412,2,303.07
13050,596,1,236.38
10807,2393,4,363.48
22445,1074,4,200.90
11241,912,10,427.99
9385,664,2,213.85
24110,654,7,375.92
24194,2268,7,453.09
6033,165,1,212.84
7457,1857,4,209.82
1511,1836,6,328.05
18954,346,6,427.10
1834,1363,6,200.56
3330,2411,2,479.33
6203,1759,9,437.48
4226,2088,10,97.49
8772,2000,1,238.54
12812,502,8,103.71
16384,1659,4,231.92
24946,2176,1,241.48
13428,447,7,336.07
5440,656,8,364.04
9676,1473,9,104.64
1518,646,6,198.97
3686,1947,10,437.08
61,1544,8,3.93
18447,809,2,425.69
17400,1994,4,461.25
15367,1351,5,276.72
14329,316,8,87.91
6500,1677,3,486.77
11914,521,3,442.65
4750,857,7,1.91
19708,56,1,442.15
10564,2405,6,41.03
13485,455,8,373.75
17512,1047,9,150.11
13260,616,8,276.93
19165,701,7,201.83
10499,1520,7,458.20
5485,2379,6,481.14
1281,2467,6,481.36
13349,1772,6,32.34
19989,2292,10,379.27
20708,555,4,15.04
21551,1088,6,52.94
21756,2253,8,28.44
16185,1514,7,187.62
15422,565,4,433.95
4274,336,4,372.93
21590,2021,5,467.58
8962,241,5,243.90
11161,516,2,406.13
8765,933,10,47.92
19068,2242,2,163.76
20790,1889,10,353.98
6289,336,5,126.65
10427,2337,9,473.62
18812,24,1,73.98
19664,1740,6,289.82
19143,1483,2,92.95
7276,51,5,180.58
24693,103,6,435.43
24227,1348,5,490.75
22311,389,2,46.39
14965,480,5,498.99
10780,1494,10,197.09
3745,1169,10,215.21
9708,1803,6,418.43
11174,2054,4,144.41
1664,2281,4,43.18
16703,2056,2,403.44
8839,1941,10,177.77
3952,1365,10,215.31
16804,576,5,356.94
17492,1012,8,213.55
14685,569,8,391.40
12329,316,10,349.35
12567,1903,6,309.56
13307,41,10,15.19
19653,36,5,299.96
6534,1118,4,29.62
14707,783,1,465.75
15334,2483,1,264.74
21740,450,8,475.09
574,102,4,342.87
17000,1166,9,5.39
21137,2481,7,347.70
21995,794,5,309.36
14628,330,1,289.47
14716,1710,6,89.24
10282,1,3,72.45
23799,455,5,100.32
10170,578,3,496.00
1518,346,10,176.26
13993,714,7,48.91
6578,1256,9,476.40
13287,830,7,367.05
1680,1840,3,419.63
10047,2142,10,59.98
11784,685,4,164.07
4351,601,5,440.17
9524,108,4,151.69
7916,958,8,460.80
8308,1488,3,177.91
20680,1816,7,6.69
2523,1353,7,147.60
4761,264,7,95.34
9858,1750,10,25.98
10643,1154,5,71.33
24688,730,1,54.58
5267,2353,7,23.16
4962,1745,9,383.81
23988,1148,6,323.04
13681,771,7,156.61
10579,930,5,416.64
3786,2333,6,371.66
17218,2389,8,325.32
16593,1991,10,482.68
18369,571,5,15.57
17341,993,7,192.34
12152,1021,8,326.37
8265,1816,9,71.85
2104,1312,7,51.69
816,1194,5,473.61
14890,1354,10,275.50
7065,827,4,442.64
21655,2377,4,341.74
5722,726,6,56.75
8154,1640,6,486.34
1893,609,1,112.54
8368,1041,6,351.89
20756,186,5,415.37
21940,1416,1,134.19
1647,1774,1,297.63
349,2000,4,29.47
3522,2064,5,485.74
12219,1261,1,464.99
9230,1775,7,481.35
12260,1059,3,434.40
8383,656,7,290.56
1034,2417,4,180.08
7092,1424,1,52.47
10278,257,7,146.44
21211,1240,4,216.58
4810,414,1,445.61
6428,64,1,120.34
13815,154,7,94.35
14093,746,8,332.75
9394,1260,6,173.51
6783,1776,7,163.88
6074,495,4,27.32
14895,2132,7,431.93
18962,16,4,395.45
19074,1188,3,463.63
9052,321,1,429.24
428,323,2,416.33
2610,1294,4,402.74
919,1311,4,75.79
16615,1590,10,84.62
14953,517,1,362.26
14432,1639,7,216.10
16164,1688,10,96.62
11593,436,9,182.69
17258,1235,9,463.11
8709,51,1,183.24
17331,252,1,185.29
21983,345,2,311.24
13410,1647,4,409.57
555,600,3,241.33
23849,1191,5,383.07
8687,1908,2,387.90
19416,1818,7,91.61
21940,1097,9,363.55
5251,1090,1,379.97
14294,259,1,274.02
18410,385,5,329.18
23204,2006,9,45.29
14664,1606,6,445.02
15292,134,2,128.86
4892,650,1,63.81
13240,1934,2,443.03
8964,13,10,274.73
17826,2108,8,280.53
8517,1964,7,17.02
12438,537,2,15.51
3003,1027,6,308.14
1337,1061,6,307.91
20431,548,5,85.96
17174,1596,10,3.49
14250,2389,4,240.74
5353,273,8,106.17
13080,1941,8,474.65
7533,849,7,444.64
22118,904,5,207.79
8920,851,8,107.22
17098,1229,5,237.87
12686,1534,8,146.95
21358,1375,10,360.13
6389,468,2,378.60
21550,1229,2,278.06
13186,776,8,477.79
23902,1118,7,414.10
14437,94,7,482.37
5764,1427,4,460.74
12273,2268,2,398.13
791,1093,2,447.46
2084,1328,4,464.33
5708,2417,3,211.24
20808,2,4,156.22
10033,2114,10,307.45
14936,1930,6,119.21
2018,1347,2,233.91
5514,39,3,372.78
16652,693,2,498.26
4302,1077,4,373.85
1062,261,4,406.70
14137,996,5,374.84
19673,1123,7,412.66
13246,1925,10,88.97
24776,2233,5,118.32
2698,1603,7,349.15
17279,123,2,230.29
10924,120,8,126.10
4871,2489,3,154.70
3781,1938,4,278.89
3048,921,1,384.22
20283,764,1,162.44
4052,2021,2,7.75
23789,370,2,118.92
4467,1595,3,207.45
795,2187,10,295.30
21411,1257,5,263.84
16881,1705,1,465.44
17817,106,3,445.35
3083,1023,7,10.30
2511,398,8,326.29
5524,1042,3,386.38
19770,1510,2,218.54
2923,1632,8,337.54
15115,1932,6,49.83
3314,1619,7,362.06
23263,2048,1,439.29
7348,1583,5,416.79
1526,1372,10,42.90
24010,2244,9,119.48
4905,669,2,385.42
8142,1468,9,306.15
4427,2487,6,237.12
22135,444,7,372.83
5381,1803,8,112.25
9868,1039,9,420.83
24701,405,1,285.88
13921,1511,4,54.21
18197,2485,10,266.16
8884,1135,7,267.53
118,1040,9,441.45
9661,1415,3,138.17
19220,1385,1,205.92
22979,1187,4,167.49
18050,1435,9,226.86
147,1604,10,68.75
2457,714,6,100.85
7503,555,8,403.83
17670,325,6,364.46
165,1526,3,119.34
10242,2281,9,360.08
8487,1984,9,474.86
16362,23,2,64.17
10600,534,3,312.16
5550,753,4,6.60
2318,509,9,185.42
22061,1626,5,343.58
668,1758,3,280.23
7029,954,4,392.22
23374,2405,2,351.94
1987,292,8,325.95
20947,1225,4,293.96
209,2446,6,211.12
23159,376,10,101.56
20877,1616,8,133.49
20399,2298,8,241.30
10766,1594,3,495.45
23493,2452,9,27.12
5448,441,4,222.98
21170,198,6,196.49
20729,2016,7,360.37
24999,80,9,56.39
7098,2416,10,245.57
15495,1474,5,194.88
20074,1231,7,107.12
3386,818,10,224.02
13275,1010,1,79.90
17514,1917,4,263.33
21406,1983,5,346.39
17071,2264,9,289.52
23987,659,8,448.39
12986,1213,6,184.54
12130,373,5,120.58
1178,2124,6,290.99
15766,1597,4,348.72
19582,1515,1,72.97
23759,2498,6,163.40
22590,2085,1,103.53
22913,920,4,390.61
6376,885,3,404.53
7571,1365,10,275.35
11691,444,7,408.60
17349,1573,2,126.61
241,311,9,12.90
21355,809,9,42.87
3049,161,4,23.77
6864,1138,5,244.01
1778,1597,8,304.80
19533,2386,7,273.78
676,190,8,453.33
17796,2483,1,369.07
6011,1858,3,132.64
16272,2446,2,64.37
9458,1983,6,244.36
10392,161,5,168.55
20925,456,6,100.61
5261,2470,6,249.40
23508,145,5,45.54
5696,613,2,261.66
8644,2242,6,69.82
2899,1051,6,199.89
8750,1841,1,273.88
11195,1736,10,267.61
8488,2312,3,262.28
12494,224,5,325.37
1800,2493,5,274.12
9101,1339,3,466.32
6,2085,8,86.07
15204,1082,9,129.63
6816,2286,1,284.75
8377,972,9,233.93
20423,882,2,262.04
15036,646,3,458.93
13416,2454,6,476.74
1287,222,8,301.77
5676,1246,2,422.92
23964,2140,3,272.96
21501,2163,5,34.46
8403,415,2,217.16
22736,350,7,50.56
1354,2492,8,496.57
1291,2396,5,315.88
16461,2420,4,390.82
20603,1008,5,422.10
23299,296,4,46.30
12110,1448,6,19.64
3983,1721,4,283.58
5301,1120,3,163.94
3081,689,6,179.98
13804,1926,9,224.21
16325,24,8,65.41
7906,287,3,170.08
7441,2238,4,175.62
12215,1555,10,313.06
10724,27,2,233.16
19021,29,2,405.19
13190,1098,2,321.45
5538,1178,2,324.35
7616,1610,3,453.94
18092,183,4,469.69
14183,2464,8,110.44
22882,2129,3,412.72
9056,1712,3,483.89
657,405,6,62.00
24551,67,6,313.17
4071,1827,4,443.40
8228,1937,8,62.57
131,113,8,53.12
16075,1725,6,215.27
23063,191,9,159.74
3856,192,9,13.97
9997,1071,10,411.04
8752,1120,9,190.40
3549,547,5,424.53
7032,432,3,307.65
12613,1617,2,377.68
11939,1259,4,179.86
1400,544,9,295.11
8066,2262,4,111.85
17080,1995,7,304.67
16734,1976,9,246.52
24619,1702,2,375.52
10675,2202,2,167.76
11232,2441,6,107.96
8522,1518,3,401.61
24817,2051,1,447.93
17589,667,7,74.97
13965,994,10,403.29
21121,644,10,287.33
16856,1423,2,277.00
11827,2264,4,145.51
10829,1563,1,490.99
6287,1328,8,337.95
24553,1994,10,8.82
19739,1064,7,62.35
16183,501,1,249.41
4664,760,1,346.44
20333,715,1,167.16
21210,63,8,373.52
3980,2452,9,67.43
11539,2454,8,459.84
21429,23,1,220.32
10633,2013,6,298.88
13098,606,8,34.81
6857,54,1,178.96
10920,683,5,207.54
12730,2059,6,53.94
10867,1266,8,415.33
16330,405,6,115.71
1973,2413,9,17.09
21512,875,8,181.82
5010,1153,6,395.17
17011,855,10,4.47
3814,2051,2,107.21
23080,1423,7,316.67
16607,1687,1,462.41
3495,833,2,21.98
8213,372,7,484.90
10507,2438,9,265.78
24154,844,2,100.45
19824,1233,3,19.60
8027,932,10,97.78
8570,645,3,469.62
20861,941,6,15.82
22309,824,1,288.32
6669,99,2,372.67
10643,299,9,54.07
8160,1778,1,81.68
4591,72,8,499.25
14447,967,6,166.24
11143,1281,3,327.17
17255,565,3,458.79
14167,1338,7,59.76
2534,154,7,242.44
6400,1293,5,41.42
20219,1747,5,67.03
23597,506,1,482.82
23924,859,9,486.75
24450,2121,3,159.02
6906,2004,4,4.16
1751,625,1,456.19
2795,1053,1,323.33
2706,1021,10,163.86
1349,271,4,209.57
8424,689,7,218.01
24064,1483,8,129.79
15321,1235,4,183.34
15679,556,8,284.03
18728,862,4,200.16
1488,1006,2,355.28
17270,2113,8,354.89
21853,1891,4,301.91
6516,819,5,183.66
16265,20,4,484.52
11209,516,1,291.58
9800,978,2,482.33
11541,1262,2,71.82
411,1762,3,102.87
11756,1753,9,450.12
21470,2312,4,178.96
